datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					31192			PURCHASED							native	present													1928				1928								urn:location:UCMP:V:R0		;;;;;;;										Recent Element Collection	; ; ; ; ; ; Recent Element Collection																																		Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent																										Lemur mongos							Animalia;Chordata;Mammalia;Primates;Lemuridae;Lemur	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		mongos		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					31191			PURCHASED							native	present													1928				1928								urn:location:UCMP:V:R0		;;;;;;;										Recent Element Collection	; ; ; ; ; ; Recent Element Collection																																		Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent																										Indri brevicaudatus							Animalia;Chordata;Mammalia;Primates;Indridae;Indri	Animalia	Chordata	Mammalia	Primates	Indridae	Indri		brevicaudatus		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					124859			VEMEY-ARCHBOLD EXPED.		1					native	present	skull		AMNH 30024										1930				1930								urn:location:UCMP:V:V80128		Africa;Madagascar;;;;;;	Africa				Madagascar					Ampoza	Africa; Madagascar; ; ; ; ; Ampoza																																				Quaternary	Quaternary	Holocene	Holocene																										Megaladapis edwardsi							Animalia;;Mammalia;Primates;Lemuridae;Megaladapis	Animalia		Mammalia	Primates	Lemuridae	Megaladapis		edwardsi		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					125263			AMNH party		1					native	present	R+L DENTARY		AMNH 30025										1930				1930								urn:location:UCMP:V:V80128		Africa;Madagascar;;;;;;	Africa				Madagascar					Ampoza	Africa; Madagascar; ; ; ; ; Ampoza																																				Quaternary	Quaternary	Holocene	Holocene																										Megaladapis edwardsi							Animalia;;Mammalia;Primates;Lemuridae;Megaladapis	Animalia		Mammalia	Primates	Lemuridae	Megaladapis		edwardsi		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					31188	DONATED TO MVZ; MVZ 138706		PURCHASED							native	present		TRANSFERRED											1928				1928								urn:location:UCMP:V:R0		;;;;;;;										Recent Element Collection	; ; ; ; ; ; Recent Element Collection																																		Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent																genus in question										Propithecus diadema							Animalia;;Mammalia;Primates;Lemuridae;Propithecus	Animalia		Mammalia	Primates	Lemuridae	Propithecus		diadema		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34897		LACM	Mammals			PreservedSpecimen			measurements: No measurements		090805			San Diego Zoo		1	female				native	present	skeleton		SDZ 19609														9999		99	99 XXX 9999							;;;;;;;											; ; ;																																																																	Lemur catta							Primates:Lemuridae:Lemur	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34897		LACM	Mammals			PreservedSpecimen			measurements: 937-545-111-39; weight: NA		090751		PREP 65	Los Angeles Zoo; Ryn, P		1	female				native	present	skeleton		LAZ 86-140														9999		99	99 XXX 9999							;;;;;;;											; ; ;																																																																	Lemur catta							Primates:Lemuridae:Lemur	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34897		LACM	Mammals			PreservedSpecimen					030309	complete skeleton, partly articulate - no skull - Apr 2000 DSJ	559			1	male				native	present	other		M-0438														9999		99	99 XXX 9999							;;;;;;;											; ; ;																																																																	Varecia variegata							Primates:Lemuridae:Varecia	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts									urn:lsid:biocol.org:col:34825	urn:lsid:biocol.org:col:34896		PSM	Mammal			PreservedSpecimen					Mammal-30580					1	female				native	present	skull, tail												2012				2012										;CAPTIVE;;;;;;										Point Defiance Zoo & Aquarium, Tacoma, Washington	CAPTIVE; ; ; Point Defiance Zoo & Aquarium, Tacoma, Washington																																																																	Lemur catta							Mammalia:Primates:Lemuridae:Lemur	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					31194	SKIN DONATED TO MVZ; MVZ 138705		PURCHASED							native	present													1928				1928								urn:location:UCMP:V:R0		;;;;;;;										Recent Element Collection	; ; ; ; ; ; Recent Element Collection																																		Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent																										Hapalemur griseus							Animalia;Chordata;Mammalia;Primates;Lemuridae;Hapalemur	Animalia	Chordata	Mammalia	Primates	Lemuridae	Hapalemur		griseus		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo												UCMP	V			FossilSpecimen					31197			PURCHASED							native	present													1928				1928								urn:location:UCMP:V:R0		;;;;;;;										Recent Element Collection	; ; ; ; ; ; Recent Element Collection																																		Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent																										Lemur variaus							Animalia;Chordata;Mammalia;Primates;Lemuridae;Lemur	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		variaus		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals									urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen					176253	Detroit Zoo Specimen	mz9139				male				native	present	skeleton, skull												2001				2001										;;;;;;;											; ; ;																																																																	Varecia variegata variegata							Animalia;Chordata;Mammalia;Primates;Lemuridae;Varecia	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata	variegata	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals									urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen					172669		MZ 8176				female				native	present	skeleton, skull												1998				1998										;;;;;;;										DETROIT ZOO	; ; ; DETROIT ZOO																																																																	Varecia variegata							Animalia;Chordata;Mammalia;Primates;Lemuridae;Varecia	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata		species				ICZN			
http://ipt.calacademy.org:8080/ipt/resource.do?r=mam												CAS	MAM			PreservedSpecimen					28687.0	Whole frozen carcass shipped directly to Adrienne Zihlman, UCSC, for use in research. Once completed, prepared specimen will be sent to CAS.		Jacksonville Zoo and Gardens			F	Adult					Misc																																				Captive at Jacksonville Zoo and Gardens, Jacksonville, Florida																																																																		Varecia variegata							Animalia; Chordata; Mammalia; Primates; Lemuridae	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata									
http://ipt.calacademy.org:8080/ipt/resource.do?r=mam												CAS	MAM			PreservedSpecimen					28690.0	3 of 3 fetuses of CAS28687. Whole frozen carcass shipped directly to Adrienne Zihlman, UCSC, for use in research.  Once completed, prepared specimen will be sent to CAS.		Jacksonville Zoo and Gardens				fetus					Misc																																				Captive at Jacksonville Zoo and Gardens, Jacksonville, Florida																																																																		Varecia variegata							Animalia; Chordata; Mammalia; Primates; Lemuridae	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata									
http://ipt.calacademy.org:8080/ipt/resource.do?r=mam												CAS	MAM			PreservedSpecimen					28688.0	1 of 3 fetuses of CAS28687. Whole frozen carcass shipped directly to Adrienne Zihlman, UCSC, for use in research.  Once completed, prepared specimen will be sent to CAS.		Jacksonville Zoo and Gardens				fetus					Misc																																				Captive at Jacksonville Zoo and Gardens, Jacksonville, Florida																																																																		Varecia variegata							Animalia; Chordata; Mammalia; Primates; Lemuridae	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata									
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm									urn:lsid:biocol.org:col:35013			DMNS	Mamm			specimen			sex: female		6060			Collector(s): San Diego Zoo	http://arctos.database.museum/guid/DMNS:Mamm:6060	1	female				captive		study skin												1976-03-01/1976-03-31	1976-03-01/1976-03-31						March, 1976							North America, United States, California, San Diego County	North America				United States		California	San Diego County		San Diego, San Diego Zoo	North America, United States, California, San Diego County, San Diego, San Diego Zoo									unknown																unknown	2012-07-08 00:00:00.0			unverified																					San Diego Zoo	1976-03-31		ID of kin		A										Varecia variegata							Animalia Chordata Mammalia Primates Lemuridae	Animalia	Chordata	Mammalia	Primates	Lemuridae	Varecia		variegata						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm									urn:lsid:biocol.org:col:35013			DMNS	Mamm			specimen			sex: male		7442			Collector(s): Carin Carper; Preparator(s): C. T. Carper	http://arctos.database.museum/guid/DMNS:Mamm:7442	1	male				wild caught		skeleton		preparator number=13										1900-01-01/1990-12-31	1900-01-01/1990-12-31						before 20 October 2011							no higher geography recorded	no higher geography recorded									No specific locality recorded	no higher geography recorded, No specific locality recorded									unknown																unknown	2012-07-08 00:00:00.0			unverified																					Carin Carper	1990-12-31		field		A										Eulemur macaco							Animalia Chordata Mammalia Primates Lemuridae	Animalia	Chordata	Mammalia	Primates	Lemuridae	Eulemur		macaco						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm									urn:lsid:biocol.org:col:35013			DMNS	Mamm			specimen					7379		Field No.14583	Collector(s): Carin Carper; Preparator(s): C. T. Carper	http://arctos.database.museum/guid/DMNS:Mamm:7379	1					wild caught		skeleton; study skin		collector number=Field No.14583; preparator number=2										1979-08-01/1979-08-31	1979-08-01/1979-08-31						August, 1979							no higher geography recorded	no higher geography recorded									No specific locality recorded	no higher geography recorded, No specific locality recorded									unknown																unknown	2012-07-08 00:00:00.0			unverified																					Carin Carper	1979-08-31		field		A										Eulemur macaco							Animalia Chordata Mammalia Primates Lemuridae	Animalia	Chordata	Mammalia	Primates	Lemuridae	Eulemur		macaco						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					55764			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/55764																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur catta								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species			ring-tailed lemur	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					55756			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/55756																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur fulvus								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					53482			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/53482																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur catta								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species			ring-tailed lemur	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					53474			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/53474																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur catta								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species			ring-tailed lemur	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					53490			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/53490																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur catta								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta		species			ring-tailed lemur	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					53492			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/53492																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur fulvus								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					53491			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/53491																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur fulvus								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film									urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					53475			Shea Gardner		1					native	present					http://macaulaylibrary.org/audio/53475																						;Madagascar;;;;;;	Africa	Indian Ocean		Madagascar	Madagascar	MG					Madagascar; ; ;																																																																	Lemur fulvus								Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus		species				ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		BOM-8473			[no agent data]		1	unknown						skull (dry)	unknown	previous number=MCZ 8473		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:BOM-8473								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar																																																								[no agent data], [no agent data]				"Originally catalog ""Bones of Mammals""."											Lemur catta							Animalia Chordata Mammalia Primates Lemuridae Lemur catta	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta				Linnaeus, 1758		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		8039			Chulliat		1	unknown						skull (dry); skin (dry)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:8039								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar					eastern Madagascar																																																			[no agent data], [no agent data], [no agent data]															Avahi laniger laniger							Animalia Chordata Mammalia Primates Indridae Avahi laniger laniger	Animalia	Chordata	Mammalia	Primates	Indridae	Avahi		laniger	laniger					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		16353		34	Frederick Roelker Wulsin		1	male						skull (dry); skin (dry)	unknown	additional number=34; collector number=34		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:16353								1915-07-03		0					3/7/1915							Africa, Madagascar	Africa				Madagascar					upper Siribihina River, Bemara Gorges																																																			[no agent data], [no agent data]															Lemur fulvus rufus							Animalia Chordata Mammalia Primates Lemuridae Lemur fulvus rufus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus	rufus					ICZN			
